County,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Kentucky-Casey,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Christian,0.9999974966049194,1.5346647330716223e-07,1.0225450353118504e-07,1.8229462739327573e-07,1.9088339797690423e-07,1.345343747516381e-07,1.397722684259861e-07,1.6141724756835174e-07,1.759387799893375e-07,1.980719019911703e-07,3.4655914760151063e-07,1.0556220786384074e-07,2.670829530870833e-07,1.9267815787316067e-07,1.3823981248606287e-07
Kentucky-Clark,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Kentucky-Clay,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Clinton,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Crittenden,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Cumberland,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Daviess,0.9999974966049194,1.5346647330716223e-07,1.0225450353118504e-07,1.8229462739327573e-07,1.9088339797690423e-07,1.345343747516381e-07,1.397722684259861e-07,1.6141724756835174e-07,1.759387799893375e-07,1.980719019911703e-07,3.4655914760151063e-07,1.0556220786384074e-07,2.670829530870833e-07,1.9267815787316067e-07,1.3823981248606287e-07
Kentucky-Edmonson,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Kentucky-Elliott,0.9999973773956299,1.671027547445192e-07,1.116748862273198e-07,1.9868616618623491e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.7586360690511356e-07,1.1577143510521637e-07,2.916216885751055e-07,2.1070309230708517e-07,1.507118554400222e-07
Kentucky-Estill,0.9999973773956299,1.619958425180812e-07,1.0834084207544947e-07,1.931911128849606e-07,2.0185370885883458e-07,1.4239397216897487e-07,1.480441369494656e-07,1.707652330651399e-07,1.8630319686963048e-07,2.096139866125668e-07,3.641136743226525e-07,1.1204698324718265e-07,2.835879797657981e-07,2.0384780441418116e-07,1.460795431285078e-07
Kentucky-Fayette,0.9999974966049194,1.545568864003144e-07,1.0301660324785189e-07,1.83725788360789e-07,1.9215626423374488e-07,1.3538203802454518e-07,1.4078739241085714e-07,1.6251824774826673e-07,1.7724075007663487e-07,1.9948952001414e-07,3.4863862197198614e-07,1.0633537073090338e-07,2.6917768991552293e-07,1.9390603256397299e-07,1.3924751840477256e-07
Kentucky-Fleming,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Floyd,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Kentucky-Franklin,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Fulton,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Gallatin,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Garrard,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Grant,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Kentucky-Graves,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Kentucky-Grayson,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Green,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Kentucky-Greenup,0.9999974966049194,1.5356280869127659e-07,1.0232825786715694e-07,1.8245671640215733e-07,1.9098555981145182e-07,1.3460162051615043e-07,1.398760076654071e-07,1.6151147974596824e-07,1.7607926849905198e-07,1.9821852959012176e-07,3.4669469073378423e-07,1.0563814356601142e-07,2.673308756584447e-07,1.9278127183497418e-07,1.383288292799989e-07
Kentucky-Hancock,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Hardin,0.9999974966049194,1.5346647330716223e-07,1.0225450353118504e-07,1.8229462739327573e-07,1.9088339797690423e-07,1.345343747516381e-07,1.397722684259861e-07,1.6141724756835174e-07,1.759387799893375e-07,1.980719019911703e-07,3.4655914760151063e-07,1.0556220786384074e-07,2.670829530870833e-07,1.9267815787316067e-07,1.3823981248606287e-07
Kentucky-Harlan,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Harrison,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Hart,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Kentucky-Henderson,0.9999973773956299,1.6286935533571523e-07,1.0868607347447323e-07,1.9207838874990557e-07,2.036585442510841e-07,1.4486853672224242e-07,1.4920368585080723e-07,1.7290047082951787e-07,1.8749598496015096e-07,2.1188128584981314e-07,3.6916367207595613e-07,1.1291436408100708e-07,2.826677700795699e-07,2.0696161584510264e-07,1.4700877670748014e-07
Kentucky-Henry,0.9999973773956299,1.6047233941662853e-07,1.071372608407728e-07,1.919093932656324e-07,1.98862650790943e-07,1.393139257288567e-07,1.4542027315656014e-07,1.677087908547037e-07,1.8382110056336387e-07,2.0641560638523515e-07,3.5733987147068547e-07,1.1028019031300573e-07,2.803463701184228e-07,1.9953077412537823e-07,1.4463495290328865e-07
Kentucky-Hickman,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Hopkins,0.9999973773956299,1.693271372005256e-07,1.1338851635400715e-07,2.024034841952016e-07,2.1059680932467018e-07,1.4838181527920824e-07,1.5455096047389816e-07,1.7820953246427962e-07,1.9473047530027543e-07,2.1898918589613459e-07,3.782296289500664e-07,1.1724620208042325e-07,2.9682462354685413e-07,2.1228113666893478e-07,1.528171367226605e-07
Kentucky-Jackson,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Jefferson,0.9999973773956299,1.6165321881089767e-07,1.0786268944684707e-07,1.9255467975654028e-07,2.005699712981368e-07,1.4098421274866269e-07,1.4699419637054234e-07,1.6966124860573473e-07,1.8523279265991732e-07,2.0826323066103214e-07,3.6256827229408373e-07,1.1124502208303966e-07,2.8169253596388444e-07,2.0177326121029182e-07,1.4575127238458663e-07
Kentucky-Jessamine,0.9999973773956299,1.6286935533571523e-07,1.0868607347447323e-07,1.9207838874990557e-07,2.036585442510841e-07,1.4486853672224242e-07,1.4920368585080723e-07,1.7290047082951787e-07,1.8749598496015096e-07,2.1188128584981314e-07,3.6916367207595613e-07,1.1291436408100708e-07,2.826677700795699e-07,2.0696161584510264e-07,1.4700877670748014e-07
Kentucky-Johnson,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Kenton,0.9999974966049194,1.5587490054258524e-07,1.0390559168627078e-07,1.853010047625503e-07,1.9377088733563141e-07,1.3646467778016813e-07,1.419138015990029e-07,1.6386023560244212e-07,1.7864330459360644e-07,2.0104052111946658e-07,3.5145043852935487e-07,1.0723213250685149e-07,2.713670426146564e-07,1.9540877360668674e-07,1.4045788532257575e-07
Kentucky-Knott,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Knox,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Larue,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Laurel,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Kentucky-Lawrence,0.9999973773956299,1.671027547445192e-07,1.116748862273198e-07,1.9868616618623491e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.7586360690511356e-07,1.1577143510521637e-07,2.916216885751055e-07,2.1070309230708517e-07,1.507118554400222e-07
Kentucky-Lee,0.9999973773956299,1.671027547445192e-07,1.116748862273198e-07,1.9868616618623491e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.7586360690511356e-07,1.1577143510521637e-07,2.916216885751055e-07,2.1070309230708517e-07,1.507118554400222e-07
Kentucky-Leslie,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Letcher,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Lewis,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Lincoln,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Kentucky-Livingston,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Logan,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Kentucky-Lyon,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
Kentucky-Madison,0.9999973773956299,1.5912972628484567e-07,1.062167669374503e-07,1.902130151165693e-07,1.9733448652914376e-07,1.3834120693445584e-07,1.442840726895156e-07,1.6640461808492546e-07,1.8226955944555812e-07,2.0472782580327475e-07,3.55011053443377e-07,1.093610606517359e-07,2.779029841804004e-07,1.9815840346382174e-07,1.434119951682078e-07
Kentucky-Magoffin,0.9999973773956299,1.6710291106392106e-07,1.116748862273198e-07,1.986863509273462e-07,2.0810915657420992e-07,1.471479293968514e-07,1.5284176413388195e-07,1.763244057428892e-07,1.9206684953587683e-07,2.1634974700646126e-07,3.758639479656267e-07,1.1577143510521637e-07,2.916219727921998e-07,2.1070329125905118e-07,1.5071171333147504e-07
